submission_id,age,ambiguous_response,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,competitor,sameCategory,otherCategory
332,48,NA,plants-green,competitor,no but i have some agave,NA,main,Graduated College,565246,1667372318104,1667371752858,male,NA,48992,plants,7,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
332,48,NA,disney-action,competitor,no but Spiderman is here,NA,main,Graduated College,565246,1667372318104,1667371752858,male,NA,54775,disney,8,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
332,48,NA,electronics-laptop,competitor,No but we have the Air,NA,main,Graduated College,565246,1667372318104,1667371752858,male,NA,29586,electronics,9,main,0.68,0.27375000000000005,0.21125
332,48,NA,furniture-indoors,sameCategory,No but we have a rocking chair or bean bag chair,NA,main,Graduated College,565246,1667372318104,1667371752858,male,NA,59969,furniture,10,main,0.502,0.40700000000000003,0.31700000000000006
332,48,NA,cafe-pie,competitor,No but we have raspberry pie,NA,main,Graduated College,565246,1667372318104,1667371752858,male,NA,33835,cafe,11,main,0.726,0.33099999999999996,0.22899999999999998
333,39,NA,cafe-pie,sameCategory,"No, but we have a raspberry pie and a delicious lemon cake.",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,35727,cafe,1,main,0.726,0.33099999999999996,0.22899999999999998
333,39,NA,bar-whiteWine,competitor,"I’m afraid not, can I offer you a Chardonnay?",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,33994,bar,5,main,0.694375,0.343125,0.2796875
333,39,NA,movie-fantasy,other,"No, but we have some other fun movies available",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,36119,movie,6,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
333,39,NA,dutyFree-smokes,competitor,"No, just cigarettes",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,18618,dutyFree,7,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
333,39,NA,clothing-beach,sameCategory,"No, but t-shirts and tank tops",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,27470,clothing,8,main,0.525625,0.5387500000000001,0.304375
333,39,NA,electronics-laptop,taciturn,I’m afraid not,NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,17796,electronics,9,main,0.68,0.27375000000000005,0.21125
333,39,NA,books-romance,competitor,"No, but why don’t you try a romance novel",NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,27258,books,10,main,0.75,0.5518181818181819,0.22954545454545455
333,39,NA,furniture-indoors,taciturn,We don’t,NA,main,Higher degree,327664,1667372324323,1667371996659,female,English,18434,furniture,11,main,0.502,0.40700000000000003,0.31700000000000006
341,32,NA,cafe-pizza,sameCategory,No we have pepperoni pizza,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,31090,cafe,1,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
341,32,NA,touristInfo-clubbing,competitor,It’s with a hip hop dj,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,34298,touristInfo,2,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
341,32,NA,friendsActivities-videoEntertainment,competitor,No I have PlayStation games,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,28753,friendsActivities,4,main,0.4625,0.42291666666666666,0.2825
341,32,NA,electronics-console,taciturn,No sorry we don’t have a PlayStation,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,156038,electronics,5,main,0.446875,0.43937499999999996,0.3746875
341,32,NA,kidsActivities-sports,taciturn,No sorry there’s no cheerleading class,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,55659,kidsActivities,7,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
341,32,NA,movie-western,taciturn,No not today,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,17715,movie,8,main,0.71,0.4760714285714286,0.3867857142857143
341,32,NA,petAdoption-hamster,competitor,No but we have gerbils,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,29269,petAdoption,9,main,0.7925,0.5428125,0.2003125
341,32,NA,books-fantasy,sameCategory,No but we have fiction and mystery novels,NA,main,Graduated College,507729,1667372467438,1667371959709,female,English,32619,books,10,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
334,49,NA,bookingAgency-highClassAccommodation,fullList,"These are the options I have for tomorrow, a suit in  4 star hotel, a lovely lodge by the city, a penthouse apartment or I could arrange a couch for the night or a budget b and b?",NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,164901,bookingAgency,1,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
334,49,NA,friendsActivities-videoEntertainment,sameCategory,"No sorry, but I do have Wii and PlayStation games",NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,62962,friendsActivities,3,main,0.4625,0.42291666666666666,0.2825
334,49,NA,petAdoption-hamster,competitor,"No, but I do have gerbils, they are similar.",NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,31438,petAdoption,4,main,0.7925,0.5428125,0.2003125
334,49,NA,zoo-reptiles,competitor,No but there are iguanas,NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,23787,zoo,7,main,0.8405882352941176,0.655,0.4797058823529412
334,49,NA,disney-princess,sameCategory,"Sorry she is busy today, but Princess Elsa, Cinderalla and Ariel will be pleased to see you.",NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,45518,disney,8,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
334,49,NA,movie-western,competitor,No but there is a great adventure movie that I think you will enjoy.,NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,35081,movie,9,main,0.71,0.4760714285714286,0.3867857142857143
334,49,NA,waterSport-muscle,sameCategory,No but we do rent out kayaks or rowing boats,NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,43680,waterSport,10,main,0.71375,0.6059375,0.42000000000000004
334,49,NA,touristInfo-clubbing,competitor,There is a club event with a hip-hop DJ that you may enjoy.,NA,main,Graduated College,519349,1667372352182,1667371832833,female,English,49163,touristInfo,11,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
335,32,NA,gym-boxing,competitor,Only kickboxing,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,26447,gymActivities,2,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
335,32,NA,touristInfo-clubbing,taciturn,No there isnt,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,48269,touristInfo,3,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
335,32,NA,petAdoption-hamster,taciturn,No hamsters,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,16867,petAdoption,5,main,0.7925,0.5428125,0.2003125
335,32,NA,electronics-console,taciturn,No playstations,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,18189,electronics,7,main,0.446875,0.43937499999999996,0.3746875
335,32,NA,books-fantasy,taciturn,No we don’t sorry,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,15394,books,8,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
335,32,NA,dutyFree-sweets,competitor,No but we have gingerbread?,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,17416,dutyFree,9,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
335,32,NA,waterSport-muscle,competitor,No canoes but we have kayaks!,Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,18334,waterSport,10,main,0.71375,0.6059375,0.42000000000000004
335,32,NA,disney-princess,taciturn,"So sorry kids, no Moana today. She’s out on the sea!",Enjoyable scenarios altogether format is difficult to access on mobiles. Much suited to laptop or pc. Thank you though!,main,Graduated College,317812,1667372360385,1667372042573,female,English,25040,disney,11,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
337,45,1,bookingAgency-lowClassAccommodation,fullList,i reply sorry we have accomodation at a lodge and 2 types of hotels and a bed and breakfast. we have no information on a youth hostel,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,128031,bookingAgency,1,main,0.5255555555555556,0.683888888888889,0.09222222222222223
337,45,NA,zoo-xl,other,sorry son i am afraid this zoo does not have any tigers. But we can view the other animals while we are here.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,45198,zoo,2,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
337,45,NA,dutyFree-smokes,competitor,"Sorry we dont have any cigars right now, but we do have cigarettes if that is ok for you.",NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,46181,dutyFree,4,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
337,45,NA,electronics-laptop,sameCategory,No sorry sir we dont have a macbook pro but what we do have is a macbook air and a dell laptop which i can show you if you would like to see.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,51839,electronics,5,main,0.68,0.27375000000000005,0.21125
337,45,NA,plants-green,other,Sorry we dont have any Aloe Vera plants right now but if you would like i can order some in for you and tell you when they would arrive.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,57963,plants,6,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
337,45,NA,books-romance,competitor,Hi sorry we dont have any love poems in the bookshop right now but we do offer some very good romance novels if that is something you would like to consider.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,46999,books,7,main,0.75,0.5518181818181819,0.22954545454545455
337,45,NA,furniture-indoors,taciturn,hello i am sorry we dont have any armchairs in our store.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,32544,furniture,9,main,0.502,0.40700000000000003,0.31700000000000006
337,45,NA,disney-action,sameCategory,sorry superman is not here right now he is busy saving people but spiderman and batman are here.,NA,main,Graduated High-school,567616,1667372401931,1667371834316,male,english,41985,disney,10,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
342,51,NA,disney-princess,other,"Sorry, Moana is not here today but we have lots of other characters you can see instead!",NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,59813,disney,1,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
342,51,NA,touristInfo-clubbing,competitor,"Unfortunately not but we do have a hip hop DJ event this evening in a club, would you be interested in that?",NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,74235,touristInfo,2,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
342,51,NA,cafe-pizza,competitor,"The cheese pizza is veggie, but we don't have any vegetable pizza.",NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,58779,cafe,3,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
342,51,NA,clothing-winter,sameCategory,No but we have some very nice hoodies and sweatshirts,NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,38248,clothing,5,main,0.609,0.629,0.1855
342,51,NA,gym-boxing,competitor,No but we have kickboxing classes if you would like to try that?,NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,34323,gymActivities,6,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
342,51,NA,furniture-outdoors,other,We don't but we have some lovely chairs here if you would like to take a look,NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,49771,furniture,8,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
342,51,NA,kidsActivities-sports,sameCategory,No but we have dancing and acrobatics which you might enjoy,NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,71994,kidsActivities,9,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
342,51,NA,electronics-console,competitor,No but we have an x box if you want to try that,NA,main,Higher degree,517889,1667372475067,1667371957178,female,English,51368,electronics,11,main,0.446875,0.43937499999999996,0.3746875
347,30,NA,kidsActivities-crafts,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,39047,kidsActivities,1,main,0.65875,0.6168750000000001,0.29125
347,30,NA,clothing-beach,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,47754,clothing,2,main,0.525625,0.5387500000000001,0.304375
347,30,NA,furniture-indoors,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,16164,furniture,4,main,0.502,0.40700000000000003,0.31700000000000006
347,30,NA,zoo-xl,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,21750,zoo,5,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
347,30,NA,petAdoption-dogs,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,20976,petAdoption,6,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
347,30,NA,movie-fantasy,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,18156,movie,7,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
347,30,NA,friendsActivities-boardGames,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,17519,friendsActivities,10,main,0.69,0.51,0.35857142857142854
347,30,NA,bar-whiteWine,taciturn,"No
",NA,main,Higher degree,719956,1667372525588,1667371805632,male,British,22344,bar,11,main,0.694375,0.343125,0.2796875
339,47,NA,dutyFree-smokes,competitor,"Unfortunately we do not have cigars, we do have cigarettes though?",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,53690,dutyFree,1,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
339,47,NA,movie-fantasy,taciturn,"No sorry, we are not playing any fantasy movies at the moment.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,55084,movie,2,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
339,47,NA,plants-green,other,"Unfortunately not but I have an amazing selection of other plants and flowers, come and take a look.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,82958,plants,3,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
339,47,NA,friendsActivities-boardGames,other,"No I do not have the game Clue, but I do have a wide selection of other games which should appeal to everyone.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,64228,friendsActivities,6,main,0.69,0.51,0.35857142857142854
339,47,NA,furniture-indoors,competitor,"We don't have an armchair as such, but do come and have a look at our bean bag chair which is a popular alternative.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,92876,furniture,7,main,0.502,0.40700000000000003,0.31700000000000006
339,47,NA,disney-action,sameCategory,"Sorry we don't have Superman but if you like Superman then i'm sure you will love our Hulk, Spiderman & Batman rides.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,94102,disney,9,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
339,47,NA,gym-yoga,competitor,"Unfortunately not, but we do offer a pilates class which is very popular and is often seen as a good alternative by our members.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,90022,gymActivities,10,main,0.62,0.5859090909090909,0.2913636363636364
339,47,NA,zoo-xl,competitor,"I don't think that the tiger is here today, but lets go and see the lion and the other big cats.",NA,main,Higher degree,667497,1667372452202,1667371784705,female,English,60735,zoo,11,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
340,48,NA,furniture-outdoors,other,"Hi, I'm afraid we do not, but please take a look at what chairs we do have.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,43679,furniture,1,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
340,48,NA,touristInfo-clubbing,competitor,"Hi,

I'm sorry there int a club event with electronic music today, but there is a club event with a hip hope DJ. would you be interested in that?
If not we have other events that are happening today that you may be interested in.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,93562,touristInfo,2,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
340,48,NA,kidsActivities-sports,fullList,"No, there is not a cheerleading class but there is water colour painting class, an acrobatics class, a pottery class, a karate class, and a dancing class. Which one of these would you be interested in? They are all fantastic.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,95895,kidsActivities,3,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
340,48,NA,movie-western,other,"No western movies today, but maybe we have something else that you would like to watch.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,38555,movie,5,main,0.71,0.4760714285714286,0.3867857142857143
340,48,NA,bookingAgency-highClassAccommodation,competitor,"There is not a single room, but there is a penthouse apartment available. would you be interested in that?",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,62461,bookingAgency,6,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
340,48,NA,electronics-console,sameCategory,"No, but we have an Xbox or Nintendo Switch.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,33137,electronics,7,main,0.446875,0.43937499999999996,0.3746875
340,48,NA,waterSport-muscle,competitor,"No, but we have kayaks.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,24573,waterSport,8,main,0.71375,0.6059375,0.42000000000000004
340,48,NA,gym-boxing,sameCategory,"No,  but we offer kickboxing and karate.",NA,main,Higher degree,493370,1667372464302,1667371970932,female,English,21568,gymActivities,9,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
343,31,NA,bookingAgency-lowClassAccommodation,competitor,"No, I'm afraid there is no youth hostels available at the moment. We do have a room in a budget hotel if that is something you would be interested in.",NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,65204,bookingAgency,1,main,0.5255555555555556,0.683888888888889,0.09222222222222223
343,31,NA,zoo-xl,competitor,"There are no tigers at this zoo, sorry son, but there are some lions",NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,42984,zoo,3,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
343,31,NA,cafe-pie,competitor,"We do not, but we do have raspberry pie",NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,20182,cafe,4,main,0.726,0.33099999999999996,0.22899999999999998
343,31,NA,touristInfo-childTheatre,competitor,There is a circus but no theatre performance,NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,31746,touristInfo,5,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
343,31,NA,bar-whiteWine,competitor,"No sorry, we only have Chardonnay",NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,22562,bar,7,main,0.694375,0.343125,0.2796875
343,31,NA,books-romance,competitor,No but I recommend the book we have that is a book of french love letters,NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,145853,books,9,main,0.75,0.5518181818181819,0.22954545454545455
343,31,NA,movie-fantasy,taciturn,No sorry we are not,NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,11358,movie,10,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
343,31,NA,gym-yoga,competitor,"No, but we do have a Pilates class",NA,main,Graduated College,453413,1667372485206,1667372031793,female,English,45350,gymActivities,11,main,0.62,0.5859090909090909,0.2913636363636364
344,64,NA,petAdoption-hamster,taciturn,No we don't,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,57877,petAdoption,2,main,0.7925,0.5428125,0.2003125
344,64,NA,movie-western,taciturn,Sorry there are no westerns playing today,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,57474,movie,3,main,0.71,0.4760714285714286,0.3867857142857143
344,64,NA,dutyFree-sweets,competitor,We have some Ginger bread men as an alternative,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,50953,dutyFree,5,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
344,64,NA,friendsActivities-videoEntertainment,competitor,Sorry this is a PlayStation household,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,51206,friendsActivities,6,main,0.4625,0.42291666666666666,0.2825
344,64,NA,clothing-winter,taciturn,sorry we don't,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,38328,clothing,7,main,0.609,0.629,0.1855
344,64,NA,electronics-console,taciturn,We are all sold out of PlayStations,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,40362,electronics,8,main,0.446875,0.43937499999999996,0.3746875
344,64,NA,disney-princess,other,Moana is at Disney just down the road. This is universal studios.,NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,59231,disney,10,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
344,64,NA,bookingAgency-highClassAccommodation,taciturn,"sir, you are out of luck. We just rented the last single room in our 5 star hotel on that day!",NA,main,Graduated High-school,537364,1667372497683,1667371960319,male,English,93596,bookingAgency,11,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
345,26,1,electronics-console,other,No we have these other consoles available. We could also take a number for when we do have one in Stock.,NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,77204,electronics,1,main,0.446875,0.43937499999999996,0.3746875
345,26,NA,friendsActivities-videoEntertainment,other,No I don't own an xbox. Look what else I've set up for us all.,NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,47083,friendsActivities,2,main,0.4625,0.42291666666666666,0.2825
345,26,NA,touristInfo-clubbing,competitor,"No, the club event is hip hop.",NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,50098,touristInfo,3,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
345,26,NA,disney-princess,taciturn,Sorry moana isn't available today she's busy.,NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,34644,disney,4,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
345,26,NA,bookingAgency-highClassAccommodation,competitor,"Sorry but no, the best we have to offer for tomorrow night js a suite in a 4 star hotel.",NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,57725,bookingAgency,5,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
345,26,NA,zoo-reptiles,competitor,They don't have a chameleon here but why don't we go look at the snakes instead.,NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,39562,zoo,8,main,0.8405882352941176,0.655,0.4797058823529412
345,26,NA,bar-tea,other,"Sorry we don't serve sweet tea, would you like anything else instead?",NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,61846,bar,10,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
345,26,NA,gym-boxing,other,"No, these are the classes we have on offer but we are looking at putting boxing classes on with enough interest.",NA,main,Graduated College,513582,1667372508855,1667371995273,male,English,41659,gymActivities,11,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
348,33,NA,touristInfo-clubbing,competitor,"I think so, there's a club event with a hip hop dj",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,61016,touristInfo,2,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
348,33,NA,disney-princess,fullList,"Unfortunately not, Moana isn't here today, but you can see spiderman, Princess else, cinderella, batman or ariel instead",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,92931,disney,5,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
348,33,NA,friendsActivities-videoEntertainment,sameCategory,"No, I only have a PlayStation and Wii",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,43206,friendsActivities,6,main,0.4625,0.42291666666666666,0.2825
348,33,NA,dutyFree-sweets,sameCategory,"Sorry, we don't have cookies available today. We have gingerbread, Swiss chocolate or waffles if you would like to try and of those instead",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,68552,dutyFree,7,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
348,33,1,kidsActivities-sports,fullList,"We don't have any cheerleading classes, we have do have a dancing class and acrobatics class. You could also try karate, pottery or watercolour.",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,127639,kidsActivities,8,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
348,33,NA,furniture-outdoors,sameCategory,We don't have any deck chairs currently in stock. We currently have a porch swing and a wicker back cane chair if you'd like to take a look.,NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,68420,furniture,9,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
348,33,NA,petAdoption-hamster,sameCategory,"We don't currently have any hamsters at the moment, only mice and gerbils. Have you ever thought about rehoming a mouse or gerbil?",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,105624,petAdoption,10,main,0.7925,0.5428125,0.2003125
348,33,NA,waterSport-muscle,sameCategory,"Sorry we don't rent canoes at the moment, just kayaks, pedal boats and row boats. Is there anything else you would be interested in?",NA,main,Graduated High-school,763044,1667372528469,1667371765425,female,English,84201,waterSport,11,main,0.71375,0.6059375,0.42000000000000004
349,35,NA,petAdoption-dogs,taciturn,"No, sorry we do not.",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,63062,petAdoption,2,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
349,35,NA,bookingAgency-lowClassAccommodation,taciturn,"No, sorry",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,61503,bookingAgency,4,main,0.5255555555555556,0.683888888888889,0.09222222222222223
349,35,NA,zoo-xl,taciturn,"No, there are no tigers at the zoo.",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,48369,zoo,5,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
349,35,NA,movie-fantasy,taciturn,"No, not today",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,24963,movie,6,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
349,35,NA,gym-yoga,taciturn,"No, sorry",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,34965,gymActivities,7,main,0.62,0.5859090909090909,0.2913636363636364
349,35,NA,kidsActivities-crafts,taciturn,"No, sorry.",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,39418,kidsActivities,8,main,0.65875,0.6168750000000001,0.29125
349,35,NA,dutyFree-smokes,taciturn,"No, sorry.",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,25319,dutyFree,9,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
349,35,NA,disney-action,taciturn,"No, he is not here today.",NA,main,Graduated College,484857,1667372529322,1667372044465,female,English,54836,disney,11,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
350,48,NA,books-fantasy,other,"We sell a selection of different types of books, I am sure you will find something in the adventure section.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,102819,books,1,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
350,48,NA,dutyFree-sweets,competitor,"I’m sorry, we haven’t got any cookies today but we do have gingerbread.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,76798,dutyFree,2,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
350,48,NA,zoo-reptiles,competitor,"I don’t know if the chameleon is here today but they have got iguanas, let’s look at them instead.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,68888,zoo,5,main,0.8405882352941176,0.655,0.4797058823529412
350,48,NA,disney-princess,taciturn,"Moana isn’t here today, she is helping her islanders so can’t be with us.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,56658,disney,6,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
350,48,NA,bar-tea,competitor,"Sorry madam, that isn’t something we serve here. Would you like to try our home made lemonade.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,73444,bar,7,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
350,48,NA,friendsActivities-videoEntertainment,other,"Sorry, I don’t have a Xbox. You are always welcome to bring yours,",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,36981,friendsActivities,9,main,0.4625,0.42291666666666666,0.2825
350,48,NA,gym-boxing,competitor,"We have a selection of classes, although we don’t have a boxing class we do have kickboxing which you may enjoy.",NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,57406,gymActivities,10,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
350,48,NA,plants-flowers,sameCategory,I haven’t grown those but you are welcome to some tulips or roses if you would like a bunch.,NA,main,Graduated High-school,612689,1667372608787,1667371996098,female,English,63984,plants,11,main,0.6066666666666667,0.5393333333333333,0.474
