submission_id,age,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,languages,responseTime,settingName,trialNr,trial_type
4701,20,We don't currently have any earrings but we do have a selection of necklaces and sunglasses if you are looking for other accessories,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,clothing-acc,English,42296,clothing,3,main
4701,20,London,NA,London,Graduated High-school,401872,1672237308802,1672236906930,male,airport-europe-UPDATED,English,25692,airport,4,filler
4701,20,We do not have a five star hotel available for tomorrow night but there is a four star suite in a hotel nearby,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,bookingAgency-highClassAccommodation,English,71084,bookingAgency,5,main
4681,29,"No I don't, but I do have an oil painting",NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,interior-deco,English,107781,interior,1,main
4681,29,We do offer kickboxing classes here.,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,gym-boxing,English,31248,gymActivities,2,main
4681,29,I do,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,friendsActivities-videoEntertainment,English,33256,friendsActivities,3,main
4681,29,teacher,NA,teacher,Graduated High-school,245085,1672172087584,1672171842499,male,jobCenter-engineer,English,10033,jobCenter,4,filler
4681,29,"No we don't sorry, we do have an xbox though, would this be ok?",NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,electronics-console,English,39435,electronics,5,main
4684,67,"Currently no but we do have other dogs desperate for a new homme

",none,main,Higher degree,431656,1672172747943,1672172316287,female,petAdoption-dogs,English,81032,petAdoption,1,main
4684,67,Not that precise accommodation but we do have alternatives which are not too expensive,none,main,Higher degree,431656,1672172747943,1672172316287,female,bookingAgency-lowClassAccommodation,English,85391,bookingAgency,2,main
4684,67,No but would you consider an agave?,none,main,Higher degree,431656,1672172747943,1672172316287,female,interior-green,English,61069,interior,3,main
4684,67,motorcycle,none,motorcycle,Higher degree,431656,1672172747943,1672172316287,female,carRental-fun,English,28800,carRental,4,filler
4684,67,We're hoping to start those soon. Have you heard of zumba?,none,main,Higher degree,431656,1672172747943,1672172316287,female,gym-yoga,English,58641,gymActivities,5,main
4688,34,"Not currently I'm afraid, just Xbox and Gameboy.",NA,main,Graduated College,143033,1672237050935,1672236907902,female,electronics-console,English,34399,electronics,1,main
4688,34,"No there isn't, sorry, but there is a suite in a four star hotel.",NA,main,Graduated College,143033,1672237050935,1672236907902,female,bookingAgency-highClassAccommodation,English,37264,bookingAgency,2,main
4688,34,"Not at the moment, just kickboxing, pilates and karate.",NA,main,Graduated College,143033,1672237050935,1672236907902,female,gym-boxing,English,17775,gymActivities,3,main
4688,34,Soon we can see something very like a chameleon,NA,main,Graduated College,143033,1672237050935,1672236907902,female,zoo-reptiles,English,23216,zoo,4,main
4688,34,sculpture,NA,sculpture,Graduated College,143033,1672237050935,1672236907902,female,art-drawing,English,9952,art,5,filler
4707,38,classic,NA,classic,Graduated College,119012,1672240246245,1672240127233,male,music-softrock,NA,14240,music,1,filler
4707,38,Yes.,NA,main,Graduated College,119012,1672240246245,1672240127233,male,friendsActivities-videoEntertainment,NA,13432,friendsActivities,2,main
4707,38,"Sure, let's go and see the chameleon.",NA,main,Graduated College,119012,1672240246245,1672240127233,male,zoo-reptiles,NA,25336,zoo,3,main
4707,38,"Yes, we have cheese pizza.",NA,main,Graduated College,119012,1672240246245,1672240127233,male,cafe-pizza,NA,18416,cafe,4,main
4707,38,"No, we only have gingerbread and granola bars.",NA,main,Graduated College,119012,1672240246245,1672240127233,male,dutyFree-sweets,NA,22648,dutyFree,5,main
4719,34,No we don't but you might like to try the cheese pizza?,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,cafe-pizza,english,32777,cafe,1,main
4719,34,I don't have any at the moment but I do have some photographs or an oil painting if that would work?,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,interior-deco,english,50169,interior,2,main
4719,34,teacher,Nil,teacher,Higher degree,212503,1672240338178,1672240125675,female,jobCenter-engineer,english,13767,jobCenter,3,filler
4719,34,no not here but can I recommend something else?,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,books-fantasy,english,29635,books,4,main
4719,34,"I'm not sure if there are any. Should we walk around and see?
",Nil,main,Higher degree,212503,1672240338178,1672240125675,female,zoo-reptiles,english,38203,zoo,5,main
4722,76,"No sorry, But the Chardonnay is very good",NA,main,Graduated College,221967,1672240350422,1672240128455,female,bar-whiteWine,English,39638,bar,1,main
4722,76,We don't but have you considered a MacBook Air instead?,NA,main,Graduated College,221967,1672240350422,1672240128455,female,electronics-laptop,English,37625,electronics,2,main
4722,76,Motorcycle,NA,motorcycle,Graduated College,221967,1672240350422,1672240128455,female,carRental-fun,English,15034,carRental,3,filler
4722,76,Not a theatre performance but they will love the Circus which starts shortly,NA,main,Graduated College,221967,1672240350422,1672240128455,female,touristInfo-childTheatre,English,40644,touristInfo,4,main
4722,76,"No, sorry. We do have some other dogs you may like to see",NA,main,Graduated College,221967,1672240350422,1672240128455,female,petAdoption-dogs,English,34530,petAdoption,5,main
4725,40,"No there is a karate class, a watercolor painting class and an acrobatics class. You may enjoy acrobatics though it is pretty similar to gymnastics in many ways and you can learn some similar skills.",NA,main,Higher degree,249426,1672240369811,1672240120385,female,kidsActivities-sports,english,60204,kidsActivities,1,main
4725,40,"No we don't have any play stations. We have a Gameboy, an xbos and a mac book air.",NA,main,Higher degree,249426,1672240369811,1672240120385,female,electronics-console,english,28716,electronics,2,main
4725,40,No we don't have cookies but we do have gingerbread or granola bars.,NA,main,Higher degree,249426,1672240369811,1672240120385,female,dutyFree-sweets,english,23338,dutyFree,3,main
4725,40,teacher.,NA,teacher,Higher degree,249426,1672240369811,1672240120385,female,jobCenter-engineer,english,19168,jobCenter,4,filler
4725,40,No we don't have canoes but we do have kayaks which are pretty similar although they are closed boat and have a slightly different padle,NA,main,Higher degree,249426,1672240369811,1672240120385,female,waterSport-muscle,english,76706,waterSport,5,main
4691,47,We have raspberry pie,NA,main,Graduated College,186240,1672237092189,1672236905949,male,cafe-pie,NA,31038,cafe,1,main
4691,47,I'm sorry we do not have any Hawaiian shirts.,NA,main,Graduated College,186240,1672237092189,1672236905949,male,clothing-clothes,NA,31044,clothing,2,main
4691,47,"We have a Macbook Air, will that interest you?",NA,main,Graduated College,186240,1672237092189,1672236905949,male,electronics-laptop,NA,39659,electronics,3,main
4691,47,I'm sorry we don't have a pottery class.,NA,main,Graduated College,186240,1672237092189,1672236905949,male,kidsActivities-crafts,NA,26895,kidsActivities,4,main
4691,47,classic,NA,classic,Graduated College,186240,1672237092189,1672236905949,male,music-hardrock,NA,12153,music,5,filler
4729,24,Maybe. I'm not sure if there is a chameleon or not. Let's double check the map.,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,zoo-reptiles,English,68851,zoo,1,main
4729,24,"No, I don't but if you do then you can log in on my Xbox and we can watch a movie.",NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,friendsActivities-videoEntertainment,English,45217,friendsActivities,2,main
4729,24,"We don't have a gymnastics class, but we do have an acrobatics class. Would you like to sign up for that?",NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,kidsActivities-sports,English,50194,kidsActivities,3,main
4729,24,"No, but we do offer kickboxing classes. Would you be interested in signing up for the kickboxing classes?",NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,gym-boxing,English,33401,gymActivities,4,main
4729,24,London,NA,London,Graduated High-school,264807,1672240412648,1672240147841,male,airport-europe-UPDATED,English,18048,airport,5,filler
4754,44,I don't believe we do at this time.  Sorry.,NA,main,Graduated College,215809,1672243943151,1672243727342,male,gym-yoga,English,33240,gymActivities,1,main
4754,44,London,NA,London,Graduated College,215809,1672243943151,1672243727342,male,airport-usa,English,21568,airport,2,filler
4754,44,That's a great game!  We might have it.  Let me go look.,NA,main,Graduated College,215809,1672243943151,1672243727342,male,friendsActivities-boardGames,English,48656,friendsActivities,3,main
4754,44,It does not appear there is still vacancy for that.  I'm sorry.,NA,main,Graduated College,215809,1672243943151,1672243727342,male,bookingAgency-lowClassAccommodation,English,46105,bookingAgency,4,main
4754,44,Not at this time.  I'm sorry.,NA,main,Graduated College,215809,1672243943151,1672243727342,male,petAdoption-dogs,English,22912,petAdoption,5,main
4696,33,I don't have any watercolour paintings but I have some printed photographs or an oil painting if you'd like to look at those to see if they would suit?,NA,main,Higher degree,264941,1672237175619,1672236910678,female,interior-deco,English,45026,interior,1,main
4696,33,classic,NA,classic,Higher degree,264941,1672237175619,1672236910678,female,music-softrock,English,8534,music,2,filler
4696,33,"There are no rooms in a five-star hotel available, but there is a suite in a four-star hotel available? Alternatively, there is a luxury apartment available if you need to be close to the city.",NA,main,Higher degree,264941,1672237175619,1672236910678,female,bookingAgency-highClassAccommodation,English,64937,bookingAgency,3,main
4696,33,We do have cheese pizza available.,NA,main,Higher degree,264941,1672237175619,1672236910678,female,cafe-pizza,English,46607,cafe,4,main
4696,33,"We do not have any earrings in stock at the moment. If you're interested in jewellery though, we do have some necklacke's.",NA,main,Higher degree,264941,1672237175619,1672236910678,female,clothing-acc,English,69761,clothing,5,main
4697,57,London,NA,London,Graduated College,291393,1672237238869,1672236947476,male,airport-europe-UPDATED,English,17687,airport,1,filler
4697,57,"Not boxing, but we offer kickboxing, pliates and karate classes which might be worthwhile checking out",NA,main,Graduated College,291393,1672237238869,1672236947476,male,gym-boxing,English,121856,gymActivities,2,main
4697,57,"The chameleon is hiding, let's go and see if he is in with the iguanas",NA,main,Graduated College,291393,1672237238869,1672236947476,male,zoo-reptiles,English,49641,zoo,3,main
4697,57,"Sorry no iced tea, but our iced coffee is really popular",NA,main,Graduated College,291393,1672237238869,1672236947476,male,bar-tea,English,34658,bar,4,main
4697,57,Not at the moment. We are expecting a delivery later this week. Is there anything in oarticular you are looking for,NA,main,Graduated College,291393,1672237238869,1672236947476,male,clothing-acc,English,44705,clothing,5,main
4698,58,sculpture,NA,sculpture,Graduated College,295519,1672237210045,1672236914526,male,art-drawing,english,29501,art,1,filler
4698,58,"No sorry, but we do have an up market apartment, a suite in a 4 star hotel or a room in a lower end b and b",NA,main,Graduated College,295519,1672237210045,1672236914526,male,bookingAgency-highClassAccommodation,english,101388,bookingAgency,2,main
4698,58,"No sorry we sold the last ones this morning, they will be in stock next Tuesday",NA,main,Graduated College,295519,1672237210045,1672236914526,male,clothing-acc,english,38041,clothing,3,main
4698,58,Well do you class a club event with a hip hop DJ as electronic?,NA,main,Graduated College,295519,1672237210045,1672236914526,male,touristInfo-clubbing,english,55752,touristInfo,4,main
4698,58,Well not really but we do have adventure or mystery,NA,main,Graduated College,295519,1672237210045,1672236914526,male,books-fantasy,english,33836,books,5,main
4745,32,Unfortunately we don't have raspberry cake but we have raspberry pie if you are interested to try.,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,cafe-pie,English,63218,cafe,1,main
4745,32,Apologies we don't have Sauvignon Blanc but if you like a glass of white wine we have Chardonnay in our bar.,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,bar-whiteWine,English,1076593,bar,2,main
4745,32,Classic,NA,classic,Higher degree,1448945,1672241577263,1672240128318,male,music-hardrock,English,24395,music,3,filler
4745,32,"Sorry we don't have any Dalmations in the rescue centre. We only have Chihuahuas, gerbils and golden retrievers. Would you like to have a look",NA,main,Higher degree,1448945,1672241577263,1672240128318,male,petAdoption-dogs,English,147446,petAdoption,4,main
4745,32,Sorry no theater performance for children today. There is a circus show if you are interested,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,touristInfo-childTheatre,English,88773,touristInfo,5,main
4749,42,classic,NA,classic,Graduated High-school,127488,1672243854044,1672243726556,male,music-softrock,English,24255,music,1,filler
4749,42,"Yes, of course.",NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,zoo-reptiles,English,12566,zoo,2,main
4749,42,"No, sorry.",NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,electronics-console,English,10958,electronics,3,main
4749,42,"No, sorry.",NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,bar-tea,English,31084,bar,4,main
4749,42,"Not at the moment, can i help you find something else?",NA,main,Graduated High-school,127488,1672243854044,1672243726556,male,books-fantasy,English,24448,books,5,main
4766,30,Yes i do. I have books of French love letters written in poems,NA,main,Higher degree,663522,1672244426512,1672243762990,male,books-romance,English,145001,books,1,main
4766,30,"Yes, i sell Cigarettes",NA,main,Higher degree,663522,1672244426512,1672243762990,male,dutyFree-smokes,English,80924,dutyFree,2,main
4766,30,"No, I wish i do but i have prepared some nice movies, monopoly and checkers",NA,main,Higher degree,663522,1672244426512,1672243762990,male,friendsActivities-boardGames,English,119891,friendsActivities,3,main
4766,30,teacher,NA,teacher,Higher degree,663522,1672244426512,1672243762990,male,jobCenter-office,English,26631,jobCenter,4,filler
4766,30,"Sorry Madam. We do not serve Sauvignon Blanc in our hotel. Here are a list of drinks we have available Chardonnay, craft beer and iced coffee",NA,main,Higher degree,663522,1672244426512,1672243762990,male,bar-whiteWine,English,211379,bar,5,main
4711,38,"No, i have Monopoly though",NA,main,Graduated College,171437,1672240296548,1672240125111,male,friendsActivities-boardGames,English,25618,friendsActivities,1,main
4711,38,"No, our wine choice is Chardonnay",NA,main,Graduated College,171437,1672240296548,1672240125111,male,bar-whiteWine,English,28266,bar,2,main
4711,38,No we don't have any Dalmatians at the moment. We currently have Chihuahuas and Retreiver dogs,NA,main,Graduated College,171437,1672240296548,1672240125111,male,petAdoption-dogs,English,45950,petAdoption,3,main
4711,38,"No pottery, but you can do carpentry or watercolor painting.",NA,main,Graduated College,171437,1672240296548,1672240125111,male,kidsActivities-crafts,English,35051,kidsActivities,4,main
4711,38,London,NA,London,Graduated College,171437,1672240296548,1672240125111,male,airport-usa,English,12966,airport,5,filler
4712,27,No we don't sell cookies.,NA,main,Higher degree,175776,1672240302383,1672240126607,female,dutyFree-sweets,English,31913,dutyFree,1,main
4712,27,No we don't have any hamsters but we have other small animals.,NA,main,Higher degree,175776,1672240302383,1672240126607,female,petAdoption-hamster,English,44165,petAdoption,2,main
4712,27,No we have iced coffee though.,NA,main,Higher degree,175776,1672240302383,1672240126607,female,bar-tea,English,25459,bar,3,main
4712,27,sculpture,NA,sculpture,Higher degree,175776,1672240302383,1672240126607,female,art-drawing,English,17397,art,4,filler
4712,27,No we have kickboxing classes only.,NA,main,Higher degree,175776,1672240302383,1672240126607,female,gym-boxing,English,29509,gymActivities,5,main
4715,43,No sorry we don't,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,dutyFree-sweets,English,19759,dutyFree,1,main
4715,43,No sorry,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,electronics-console,English,16004,electronics,2,main
4715,43,classic,NA,classic,Graduated High-school,200018,1672240321928,1672240121910,male,music-softrock,English,18636,music,3,filler
4715,43,No the zoo doesn't have any of those but they have lions,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,zoo-reptiles,English,38725,zoo,4,main
4715,43,No we don't have gymnastics classes but have karate classes if that interests you,NA,main,Graduated High-school,200018,1672240321928,1672240121910,male,kidsActivities-sports,English,59888,kidsActivities,5,main
4717,55,I’m sorry.  We do not have any Dalmatians right now.,NA,main,Higher degree,197577,1672240332052,1672240134475,female,petAdoption-dogs,English,21425,petAdoption,1,main
4717,55,"Unfortunately, we do not sell cigars, but we do have cigarettes for sale.",NA,main,Higher degree,197577,1672240332052,1672240134475,female,dutyFree-smokes,English,34488,dutyFree,2,main
4717,55,"I do not have an aloe vera plant right now, but I do have an agave plant. Would you be interested in that instead?",NA,main,Higher degree,197577,1672240332052,1672240134475,female,interior-green,English,42076,interior,3,main
4717,55,motorcycle,NA,motorcycle,Higher degree,197577,1672240332052,1672240134475,female,carRental-fun,English,13619,carRental,4,filler
4717,55,I’m sorry.  The only wine was have right now is Chardonnay.  Would you like a glass of that?,NA,main,Higher degree,197577,1672240332052,1672240134475,female,bar-whiteWine,English,32617,bar,5,main
4718,38,No but we do have a cheap bed and breakfast available,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,bookingAgency-lowClassAccommodation,English,52845,bookingAgency,1,main
4718,38,I'm not sure if they have tigers,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,zoo-xl,English,30045,zoo,2,main
4718,38,Sculpture,N/A,sculpture,Graduated High-school,194962,1672240333851,1672240138889,male,art-painting,English,29551,art,3,filler
4718,38,Il see if there is any in the back,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,bar-whiteWine,English,19777,bar,4,main
4718,38,No but we do have zumba classes,N/A,main,Graduated High-school,194962,1672240333851,1672240138889,male,gym-yoga,English,29530,gymActivities,5,main
4720,39,"we dont im afraid we have soda, iced coffee and chardonnay only.",NA,main,Graduated College,219925,1672240341308,1672240121383,male,bar-tea,english,49642,bar,1,main
4720,39,we do not no,NA,main,Graduated College,219925,1672240341308,1672240121383,male,books-fantasy,english,24616,books,2,main
4720,39,teacher,NA,teacher,Graduated College,219925,1672240341308,1672240121383,male,jobCenter-engineer,english,21023,jobCenter,3,filler
4720,39,"there isnt no, not today",NA,main,Graduated College,219925,1672240341308,1672240121383,male,touristInfo-clubbing,english,31859,touristInfo,4,main
4720,39,"no we cant we can go see the turtles, lion or iguanas if you like",NA,main,Graduated College,219925,1672240341308,1672240121383,male,zoo-reptiles,english,45217,zoo,5,main
4738,31,We serve Chardonnay if that is any good to you.,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,bar-whiteWine,English,16921,bar,1,main
4738,31,We rent water ski equipment,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,waterSport-motor,English,24383,waterSport,2,main
4738,31,"We dont, we do have cigarettes for sale.",NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,dutyFree-smokes,English,13768,dutyFree,3,main
4738,31,teacher,NA,teacher,Graduated High-school,112630,1672240553614,1672240440984,female,jobCenter-office,English,6271,jobCenter,4,filler
4738,31,There isnt but we do have a watercolor painting class and a carpentry workshop.,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,kidsActivities-crafts,English,25448,kidsActivities,5,main
4714,29,We rent kayaks or pedal boats instead of canoes,NA,main,Higher degree,180206,1672240318791,1672240138585,female,waterSport-muscle,English,60623,waterSport,1,main
4714,29,I can offer you gingerbread or granola bars,NA,main,Higher degree,180206,1672240318791,1672240138585,female,dutyFree-sweets,English,25666,dutyFree,2,main
4714,29,I have some movies prepared or we could play some games,NA,main,Higher degree,180206,1672240318791,1672240138585,female,friendsActivities-videoEntertainment,English,27037,friendsActivities,3,main
4714,29,We do not have hamsters but we have gerbils,NA,main,Higher degree,180206,1672240318791,1672240138585,female,petAdoption-hamster,English,19708,petAdoption,4,main
4714,29,motorcycle,NA,motorcycle,Higher degree,180206,1672240318791,1672240138585,female,carRental-moving,English,13246,carRental,5,filler
4732,27,London,No comment!,London,Graduated High-school,352031,1672240490178,1672240138147,male,airport-usa,English,43250,airport,1,filler
4732,27,Yes,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,interior-green,English,78234,interior,2,main
4732,27,No we don't offer Yoga Classes,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,gym-yoga,English,50756,gymActivities,3,main
4732,27,No we don't offer Pottery classes,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,kidsActivities-crafts,English,57535,kidsActivities,4,main
4732,27,No we don't offer jet skis,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,waterSport-motor,English,56891,waterSport,5,main
4733,47,"Hi, there is a hip hop DJ playing in the club tonight, is that the kind of thing that would be of interest?",NA,main,Graduated High-school,371965,1672240504706,1672240132741,male,touristInfo-clubbing,English,73768,touristInfo,1,main
4733,47,"There is a four star suite available.  Alternatively, there is an apartment or a bed and breakfast.",NA,main,Graduated High-school,371965,1672240504706,1672240132741,male,bookingAgency-highClassAccommodation,English,67832,bookingAgency,2,main
4733,47,Nothing specifically psychological but we have quite a range of genres on offer if you would like something a little different?,NA,main,Graduated High-school,371965,1672240504706,1672240132741,male,books-fantasy,English,61874,books,3,main
4733,47,Unfortunately not but we have many other items available in stock if you would like to browse?,NA,main,Graduated High-school,371965,1672240504706,1672240132741,male,clothing-acc,English,88886,clothing,4,main
4733,47,"We have a delivery truck available, that's the most similar vehicle to your requirements.  Any good?",NA,motorcycle,Graduated High-school,371965,1672240504706,1672240132741,male,carRental-moving,English,58602,carRental,5,filler
4735,42,sculpture,NA,sculpture,Graduated High-school,389836,1672240523325,1672240133489,male,art-drawing,English,43871,art,1,filler
4735,42,I do have watercolor paintings! You are welcome to borrow them.,NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,interior-deco,English,75530,interior,2,main
4735,42,I’m sorry today we’re not serving veggie pizza.,NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,cafe-pizza,English,35239,cafe,3,main
4735,42,"Sorry, we do not offer boxing classes. We do, however offer kickboxing classes.",NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,gym-boxing,English,25187,gymActivities,4,main
4735,42,"I’m sorry we do not currently have hamsters. The adoption center currently has gerbils, ferrets, and golden retrievers.",NA,main,Graduated High-school,389836,1672240523325,1672240133489,male,petAdoption-hamster,English,121196,petAdoption,5,main
4743,55,London,NA,London,Graduated High-school,670232,1672240799995,1672240129763,male,airport-usa,english,38760,airport,1,filler
4743,55,"No madam but I have a delicious Chardonnay that would brighten anyone's day , would you care to sample some?",NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,bar-whiteWine,english,148381,bar,2,main
4743,55,I'm afraid not but we do have the cutest golden retriever that is looking for a loving home would you like to meet him?,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,petAdoption-dogs,english,130194,petAdoption,3,main
4743,55,Yes but it has letters missing so we'll have to stick to these two games or watch a movie.,NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,friendsActivities-boardGames,english,90563,friendsActivities,4,main
4743,55,"Unfortunately not but just in is this very well known book of French love letters and at a very reasonable price , we also have some great historical dramas if you enjoy that sort of thing?",NA,main,Graduated High-school,670232,1672240799995,1672240129763,male,books-romance,english,191796,books,5,main
4746,30,sculpture,NA,sculpture,Graduated High-school,213485,1672242522442,1672242308957,male,art-painting,English,26822,art,1,filler
4746,30,Yes we do in fact,NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,waterSport-motor,English,24118,waterSport,2,main
4746,30,"We will but let's look at other animals first
",NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,zoo-xl,English,37930,zoo,3,main
4746,30,Yes I believe this book will satisfy,NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,books-romance,English,46402,books,4,main
4746,30,Sorry we do have Zumba classes though,NA,main,Graduated High-school,213485,1672242522442,1672242308957,male,gym-yoga,English,39138,gymActivities,5,main
4761,41,Wait and I will have a look.,NA,main,Graduated College,284164,1672244039324,1672243755160,male,books-romance,english,52361,books,1,main
4761,41,I do have a macbook.,NA,main,Graduated College,284164,1672244039324,1672243755160,male,electronics-laptop,english,28676,electronics,2,main
4761,41,"Sorry, we don't have that just now, but we have a room in a bed and breakfast and a room in a budget hotel if you are interested.",NA,main,Graduated College,284164,1672244039324,1672243755160,male,bookingAgency-lowClassAccommodation,english,104529,bookingAgency,3,main
4761,41,"No I don't, but I have monopoly.",NA,main,Graduated College,284164,1672244039324,1672243755160,male,friendsActivities-boardGames,english,39285,friendsActivities,4,main
4761,41,London,NA,London,Graduated College,284164,1672244039324,1672243755160,male,airport-usa,english,22115,airport,5,filler
4721,27,"Yes, we do offer kickboxing classes. Would you be interested in learning more about these?",NA,main,Higher degree,222618,1672240345239,1672240122621,female,gym-boxing,"English, French",42314,gymActivities,1,main
4721,27,"No, sorry. We can offer you iced coffee or a soda instead if you want",NA,main,Higher degree,222618,1672240345239,1672240122621,female,bar-tea,"English, French",31067,bar,2,main
4721,27,sculpture,NA,sculpture,Higher degree,222618,1672240345239,1672240122621,female,art-drawing,"English, French",17250,art,3,filler
4721,27,"Not with electronic music, but there is a club event with a hip hop DJ",NA,main,Higher degree,222618,1672240345239,1672240122621,female,touristInfo-clubbing,"English, French",46511,touristInfo,4,main
4721,27,Not watercolour but I do have an oil painting if that interests you,NA,main,Higher degree,222618,1672240345239,1672240122621,female,interior-deco,"English, French",32032,interior,5,main
4737,69,I have some mystery novels which I think you will love.,None,main,Graduated College,415692,1672240553259,1672240137567,male,books-fantasy,English,100690,books,1,main
4737,69,motorcycle,None,motorcycle,Graduated College,415692,1672240553259,1672240137567,male,carRental-moving,English,34121,carRental,2,filler
4737,69,No….but we have some great kickboxing classes that I think you will love.,None,main,Graduated College,415692,1672240553259,1672240137567,male,gym-boxing,English,60232,gymActivities,3,main
4737,69,No…..but I have some iced coffee which is the best in town….you will love it.,None,main,Graduated College,415692,1672240553259,1672240137567,male,bar-tea,English,52095,bar,4,main
4737,69,We rent kayaks which I am sure you will be happy with.,None,main,Graduated College,415692,1672240553259,1672240137567,male,waterSport-muscle,English,79884,waterSport,5,main
4739,38,"No, I'm sorry. We do not offer boxing classes at this time.",NA,main,Graduated College,511041,1672240637108,1672240126067,female,gym-boxing,English,24632,gymActivities,1,main
4739,38,I don't believe they have chameleons at this zoo.  But they have other reptiles we can look at.,NA,main,Graduated College,511041,1672240637108,1672240126067,female,zoo-reptiles,English,30536,zoo,2,main
4739,38,teacher,NA,teacher,Graduated College,511041,1672240637108,1672240126067,female,jobCenter-engineer,English,17394,jobCenter,3,filler
4739,38,"No, but we have acrobatics or karate class. Do either of those sound good to you?
",NA,main,Graduated College,511041,1672240637108,1672240126067,female,kidsActivities-sports,English,31782,kidsActivities,4,main
4739,38,"No, we have gerbils though which are similar to hamsters.",NA,main,Graduated College,511041,1672240637108,1672240126067,female,petAdoption-hamster,English,24101,petAdoption,5,main
4760,46,Unfortunately no but we have some sweatshirts you may like,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,clothing-clothes,English,65789,clothing,1,main
4760,46,motorcycle,NA,motorcycle,Graduated High-school,303237,1672244035387,1672243732150,male,carRental-fun,English,41089,carRental,2,filler
4760,46,No but i hVe a fantastic chardonnay,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,bar-whiteWine,English,42894,bar,3,main
4760,46,No but pilates may interest you,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,gym-yoga,English,48708,gymActivities,4,main
4760,46,Im afraid not,NA,main,Graduated High-school,303237,1672244035387,1672243732150,male,friendsActivities-boardGames,English,40324,friendsActivities,5,main
4727,36,"I'm sorry there isn't, but let me show you what we do have available",NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,kidsActivities-sports,English,42385,kidsActivities,1,main
4727,36,sculpture,NA,sculpture,Graduated High-school,186614,1672240399192,1672240212578,male,art-drawing,English,21521,art,2,filler
4727,36,"I'm sorry we don't, we do have necklaces though if you're interested?",NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,clothing-acc,English,39119,clothing,3,main
4727,36,"I'm sorry I don't, but i do have an oil painting",NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,interior-deco,English,35744,interior,4,main
4727,36,No but I do have some movies,NA,main,Graduated High-school,186614,1672240399192,1672240212578,male,friendsActivities-videoEntertainment,English,22433,friendsActivities,5,main
4750,30,"No, but there is a room in a cheap bed-and-breakfast, a suite in a 4-star hotel, and a room in a budget hotel.",None,main,Graduated College,132518,1672243858741,1672243726223,male,bookingAgency-lowClassAccommodation,English,41055,bookingAgency,1,main
4750,30,"No, but we have books of French love letters!",None,main,Graduated College,132518,1672243858741,1672243726223,male,books-romance,English,18836,books,2,main
4750,30,"No we only rent rubber dinghies, kayaks, and water ski equipment.",None,main,Graduated College,132518,1672243858741,1672243726223,male,waterSport-motor,English,22487,waterSport,3,main
4750,30,"No, but I have Monopoly, checkers, and some movies!",None,main,Graduated College,132518,1672243858741,1672243726223,male,friendsActivities-boardGames,English,17463,friendsActivities,4,main
