submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,itemName,answer,category,response_option,option_category,new_category
4660,38,,main,Graduated College,340022,1672168822320,1672168482298,male,English,20488,bar,4,main,bar-tea,"Nope, but we have iced coffee, and soda.",sameCategory,"iced coffee, soda","competitor, sameCategory",sameCategory
4661,70,,main,Graduated High-school,355447,1672168857407,1672168501960,female,English,73529,waterSport,1,main,waterSport-muscle,I am sorry but we have no canoes at present but can offer pedal boats or kayaks.,sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4663,22,,main,Graduated College,344648,1672169075225,1672168730577,male,english,89078,clothing,2,main,clothing-clothes,we have sweatshirts,sameCategory,sweatshirt,sameCategory,sameCategory
4663,22,,main,Graduated College,344648,1672169075225,1672168730577,male,english,43639,zoo,5,main,zoo-xl,there is giraffe and lion,sameCategory,"lion, giraffe","competitor, sameCategory",sameCategory
4635,39,,main,Graduated High-school,294443,1672165986021,1672165691578,female,English,44872,friendsActivities,2,main,friendsActivities-boardGames,"No, but I have Monopoly and checkers.",sameCategory,"Monopoly, checkers","competitor, sameCategory",sameCategory
4683,43,,main,Higher degree,101490,1672172196659,1672172095169,female,english,28924,bookingAgency,5,main,bookingAgency-highClassAccommodation,no. i can offer you an apartmnet or a suite in a 4 star hotel.,sameCategory,"four-star hotel, apartment","competitor, sameCategory",sameCategory
4649,41,,main,Higher degree,190399,1672168663366,1672168472967,male,english,21995,electronics,3,main,electronics-console,no. only xbox and gameboy,sameCategory,"Xbox, Gameboy","competitor, sameCategory",sameCategory
4710,47,,main,Graduated High-school,159101,1672240286434,1672240127333,female,English,41168,gymActivities,1,main,gym-boxing,"Hello, sorry we don't offer boxing classes but perhaps you may be interested in our kickboxing or karate classes?",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4710,47,,main,Graduated High-school,159101,1672240286434,1672240127333,female,English,17913,books,5,main,books-fantasy,We don't but we have some great mystery and adventure novels.,sameCategory,"mystery, adventure","competitor, sameCategory",sameCategory
4640,62,,main,Graduated High-school,444611,1672166112109,1672165667498,male,English,127861,interior,2,main,interior-deco,i have none at the moment however if you want a substitute short term then you can choose between an oil painting and photograph prints,sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4658,63,,main,Graduated High-school,303596,1672168787421,1672168483825,male,English,64828,touristInfo,4,main,touristInfo-clubbing,"No, not today but we do have a hip hop DJ and live jazz music.",sameCategory,"hip hop DJ, jazz","competitor, sameCategory",sameCategory
4659,35,,main,Graduated College,344579,1672168821108,1672168476529,female,English,66433,interior,1,main,interior-green,"I have an agave plant and some tulips of they're any good for you, you're welcome to have them.",sameCategory,"agave, tulips","competitor, sameCategory",sameCategory
4659,35,,main,Graduated College,344579,1672168821108,1672168476529,female,English,22756,electronics,4,main,electronics-laptop,We have a macbook air and a desktop computer,sameCategory,"MacBook Air, desktop computer","competitor, sameCategory",sameCategory
4673,32,,main,Higher degree,210370,1672171793507,1672171583137,female,English,56848,bookingAgency,2,main,bookingAgency-lowClassAccommodation,"The options I have for tomorrow are, a budget hotel or a bed and breakfast. Do you want to discuss pricing for those? They could be not much more than a hostel.",sameCategory,"budget hotel, bed-and-breakfast","competitor, sameCategory",sameCategory
4648,31,,main,Higher degree,175066,1672168658394,1672168483328,male,"English, Polish",42026,zoo,1,main,zoo-reptiles,There are no chameleons here but let's see the amazing turtles and iguanas.,sameCategory,"iguana, turtle","competitor, sameCategory",sameCategory
4648,31,,main,Higher degree,175066,1672168658394,1672168483328,male,"English, Polish",32296,touristInfo,3,main,touristInfo-clubbing,"No, we have a hip-hop night and later performance by a live jazz band.",sameCategory,"jazz, hip hop DJ","competitor, sameCategory",sameCategory
4708,36,,main,Graduated High-school,145436,1672240271362,1672240125926,male,English,21759,gymActivities,4,main,gym-boxing,"No, we have karate and kickboxing though.",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4709,24,,main,Graduated High-school,156644,1672240277181,1672240120537,male,,32395,books,4,main,books-fantasy,"We don't have any psychological thrillers in at the moment, but we have some adventure novels as well as mystery novels that you might like.",sameCategory,"mystery, adventure","competitor, sameCategory",sameCategory
4674,25,,main,Graduated High-school,218125,1672171823718,1672171605593,female,English,39083,interior,5,main,interior-green,Would an agave plant or tulips but something you'd like instead since I currently have no aloe vera plants?,sameCategory,"agave, tulips","competitor, sameCategory",sameCategory
4662,22,,main,Higher degree,445193,1672168924340,1672168479147,male,English,117298,interior,1,main,interior-deco,"I don't have any watercolours but if you're looking for something nice to fill up a wall, you could take a look at this oil painting. Oh, and I've got some printed photographs too.",sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4693,32,,main,Higher degree,195676,1672237105338,1672236909662,female,English,62272,interior,1,main,interior-green,"No I don't, but I do have an agave plant or some tulips you are welcome to if you would like those?",sameCategory,"agave, tulips","competitor, sameCategory",sameCategory
4693,32,,main,Higher degree,195676,1672237105338,1672236909662,female,English,35241,electronics,2,main,electronics-laptop,No sorry but I have a MacBook Air or a desktop computer if you are interested in those?,sameCategory,"MacBook Air, desktop computer","competitor, sameCategory",sameCategory
4704,51,,main,Graduated High-school,239915,1672238949713,1672238709798,female,English,41199,petAdoption,2,main,petAdoption-dogs,"I'm sorry, we don't have any dalmations currently, but we do have chihuahuas and golden retrievers.",sameCategory,"golden retriever, chihuahua","competitor, sameCategory",sameCategory
4704,51,,main,Graduated High-school,239915,1672238949713,1672238709798,female,English,32450,clothing,3,main,clothing-clothes,"I'm sorry, the only clothing we have in stock right now is shorts and sweatshirts.",sameCategory,"shorts, sweatshirt","competitor, sameCategory",sameCategory
4704,51,,main,Graduated High-school,239915,1672238949713,1672238709798,female,English,36701,friendsActivities,4,main,friendsActivities-boardGames,"Sorry, the only board games I have are checkers and Monopoly.",sameCategory,"Monopoly, checkers","competitor, sameCategory",sameCategory
4728,46,,main,Higher degree,272615,1672240412216,1672240139601,female,english,34984,dutyFree,4,main,dutyFree-sweets,we have gingerbread and granola bars!,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4666,25,,main,Graduated College,114802,1672171693907,1672171579105,female,English,16184,petAdoption,3,main,petAdoption-hamster,"No, but we have ferrets and gerbils",sameCategory,"gerbil, ferret","competitor, sameCategory",sameCategory
4666,25,,main,Graduated College,114802,1672171693907,1672171579105,female,English,20135,dutyFree,4,main,dutyFree-sweets,"No, we do not. But we have granola bars and gingerbread",sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4726,53,,main,Graduated College,245193,1672240385441,1672240140248,male,English,33831,dutyFree,3,main,dutyFree-sweets,We dell gingerbread or granola bars.,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4726,53,,main,Graduated College,245193,1672240385441,1672240140248,male,English,50047,gymActivities,4,main,gym-boxing,"No, sorry but we offer Karate or kickboxing classes.",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4731,51,,main,Graduated High-school,312396,1672240431558,1672240119162,female,English,94333,kidsActivities,3,main,kidsActivities-sports,No not a gymnastics class but there is an acrobatics class which could be fun!  But also a karate class if you would like to try something new and active.,sameCategory,"acrobatics, karate","competitor, sameCategory",sameCategory
4731,51,,main,Graduated High-school,312396,1672240431558,1672240119162,female,English,49376,interior,5,main,interior-deco,I don't at the moment.  But if you would like an oil painting or perhaps some photographic prints I can help you out.,sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4668,31,,main,Graduated College,162355,1672171740950,1672171578595,female,English,37592,waterSport,3,main,waterSport-muscle,"Sorry we don't, we do however have kayaks or pedal boats if you would be interested in renting these",sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4668,31,,main,Graduated College,162355,1672171740950,1672171578595,female,English,16329,gymActivities,5,main,gym-boxing,"No boxing, but we do offer kickboxing or karate",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4716,24,,main,Higher degree,204818,1672240331817,1672240126999,female,english,55380,kidsActivities,2,main,kidsActivities-sports,there isn’t a gymnastics class as such but there is acrobatics and karate which are similar to gymnastics.,sameCategory,"acrobatics, karate","competitor, sameCategory",sameCategory
4716,24,,main,Higher degree,204818,1672240331817,1672240126999,female,english,34585,electronics,5,main,electronics-console,we don’t unfortunately but we have an xbox and gameboy if that interests you?,sameCategory,"Xbox, Gameboy","competitor, sameCategory",sameCategory
4730,30,,main,Higher degree,280125,1672240409731,1672240129606,female,English,105988,bookingAgency,1,main,bookingAgency-highClassAccommodation,We have a luxurious apartment close to the city available or a suite in a 4 star hotel sir.,sameCategory,"four-star hotel, apartment","competitor, sameCategory",sameCategory
4730,30,,main,Higher degree,280125,1672240409731,1672240129606,female,English,39528,waterSport,4,main,waterSport-muscle,"We do rent out a range of different boats, we have Kayaks and pedal boats available to rent",sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4734,40,,main,Higher degree,394492,1672240506248,1672240111756,male,english,78293,kidsActivities,2,main,kidsActivities-crafts,"I'm sorry, there are no pottery classes. There's a carpentry workshop you could do instead?",sameCategory,carpentry,sameCategory,sameCategory
4682,56,Thank you,main,Graduated College,534728,1672172136788,1672171602060,male,English,141986,bookingAgency,1,main,bookingAgency-highClassAccommodation,"I’m sorry sir, we only have suits and apartments available at the moment.",sameCategory,"four-star hotel, apartment","competitor, sameCategory",sameCategory
4694,25,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,English,35672,friendsActivities,2,main,friendsActivities-boardGames,no I dont however I do have Monopoly and checkers if we feel like playing games,sameCategory,"Monopoly, checkers","competitor, sameCategory",sameCategory
4695,41,,main,Graduated College,250508,1672237158920,1672236908412,male,English,74854,bookingAgency,3,main,bookingAgency-lowClassAccommodation,There is no youth hostel available today unfortauntely. You may find this bed-and-breakfast option suitable?,sameCategory,bed-and-breakfast,sameCategory,sameCategory
4701,20,,main,Graduated High-school,401872,1672237308802,1672236906930,male,English,160629,books,1,main,books-fantasy,"Sorry we don't currently have any psychological thrillers in stock. If there is a specific book you have in mind I may be able to order one in for you. Alternatively, you may want to look at our range of mystery novels which might be similar to what you are looking for or feel free to peruse our range of adventure novels if you are looking for something different.",sameCategory,"mystery, adventure","competitor, sameCategory",sameCategory
4701,20,,main,Graduated High-school,401872,1672237308802,1672236906930,male,English,81262,gymActivities,2,main,gym-boxing,"We don't currently offer boxing classes, however we do offer kickboxing which is a striking sport that also includes kicks or karate for a more traditional martial art.",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4701,20,,main,Graduated High-school,401872,1672237308802,1672236906930,male,English,42296,clothing,3,main,clothing-acc,We don't currently have any earrings but we do have a selection of necklaces and sunglasses if you are looking for other accessories,sameCategory,"necklace, sunglasses","competitor, sameCategory",sameCategory
4684,67,none,main,Higher degree,431656,1672172747943,1672172316287,female,English,58641,gymActivities,5,main,gym-yoga,We're hoping to start those soon. Have you heard of zumba?,sameCategory,zumba,sameCategory,sameCategory
4688,34,,main,Graduated College,143033,1672237050935,1672236907902,female,English,34399,electronics,1,main,electronics-console,"Not currently I'm afraid, just Xbox and Gameboy.",sameCategory,"Xbox, Gameboy","competitor, sameCategory",sameCategory
4707,38,,main,Graduated College,119012,1672240246245,1672240127233,male,,22648,dutyFree,5,main,dutyFree-sweets,"No, we only have gingerbread and granola bars.",sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4719,34,Nil,main,Higher degree,212503,1672240338178,1672240125675,female,english,50169,interior,2,main,interior-deco,I don't have any at the moment but I do have some photographs or an oil painting if that would work?,sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4725,40,,main,Higher degree,249426,1672240369811,1672240120385,female,english,23338,dutyFree,3,main,dutyFree-sweets,No we don't have cookies but we do have gingerbread or granola bars.,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4696,33,,main,Higher degree,264941,1672237175619,1672236910678,female,English,45026,interior,1,main,interior-deco,I don't have any watercolour paintings but I have some printed photographs or an oil painting if you'd like to look at those to see if they would suit?,sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4696,33,,main,Higher degree,264941,1672237175619,1672236910678,female,English,64937,bookingAgency,3,main,bookingAgency-highClassAccommodation,"There are no rooms in a five-star hotel available, but there is a suite in a four-star hotel available? Alternatively, there is a luxury apartment available if you need to be close to the city.",sameCategory,"four-star hotel, apartment","competitor, sameCategory",sameCategory
4698,58,,main,Graduated College,295519,1672237210045,1672236914526,male,english,33836,books,5,main,books-fantasy,Well not really but we do have adventure or mystery,sameCategory,"mystery, adventure","competitor, sameCategory",sameCategory
4711,38,,main,Graduated College,171437,1672240296548,1672240125111,male,English,45950,petAdoption,3,main,petAdoption-dogs,No we don't have any Dalmatians at the moment. We currently have Chihuahuas and Retreiver dogs,sameCategory,"chihuahua, retriever","competitor, sameCategory",sameCategory
4711,38,,main,Graduated College,171437,1672240296548,1672240125111,male,English,35051,kidsActivities,4,main,kidsActivities-crafts,"No pottery, but you can do carpentry or watercolor painting.",sameCategory,"watercolor painting, carpentry","competitor, sameCategory",sameCategory
4715,43,,main,Graduated High-school,200018,1672240321928,1672240121910,male,English,59888,kidsActivities,5,main,kidsActivities-sports,No we don't have gymnastics classes but have karate classes if that interests you,sameCategory,karate,sameCategory,sameCategory
4718,38,,main,Graduated High-school,194962,1672240333851,1672240138889,male,English,29530,gymActivities,5,main,gym-yoga,No but we do have zumba classes,sameCategory,zumba,sameCategory,sameCategory
4738,31,,main,Graduated High-school,112630,1672240553614,1672240440984,female,English,25448,kidsActivities,5,main,kidsActivities-crafts,There isnt but we do have a watercolor painting class and a carpentry workshop.,sameCategory,"watercolor painting, carpentry","competitor, sameCategory",sameCategory
4714,29,,main,Higher degree,180206,1672240318791,1672240138585,female,English,60623,waterSport,1,main,waterSport-muscle,We rent kayaks or pedal boats instead of canoes,sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4714,29,,main,Higher degree,180206,1672240318791,1672240138585,female,English,25666,dutyFree,2,main,dutyFree-sweets,I can offer you gingerbread or granola bars,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4743,55,,main,Graduated High-school,670232,1672240799995,1672240129763,male,english,191796,books,5,main,books-romance,"Unfortunately not but just in is this very well known book of French love letters and at a very reasonable price , we also have some great historical dramas if you enjoy that sort of thing?",sameCategory,"French love letters, historical drama","competitor, sameCategory",sameCategory
4746,30,,main,Graduated High-school,213485,1672242522442,1672242308957,male,English,39138,gymActivities,5,main,gym-yoga,Sorry we do have Zumba classes though,sameCategory,zumba,sameCategory,sameCategory
4761,41,,main,Graduated College,284164,1672244039324,1672243755160,male,english,104529,bookingAgency,3,main,bookingAgency-lowClassAccommodation,"Sorry, we don't have that just now, but we have a room in a bed and breakfast and a room in a budget hotel if you are interested.",sameCategory,"budget hotel, bed-and-breakfast","competitor, sameCategory",sameCategory
4721,27,,main,Higher degree,222618,1672240345239,1672240122621,female,"English, French",31067,bar,2,main,bar-tea,"No, sorry. We can offer you iced coffee or a soda instead if you want",sameCategory,"iced coffee, soda","competitor, sameCategory",sameCategory
4739,38,,main,Graduated College,511041,1672240637108,1672240126067,female,English,31782,kidsActivities,4,main,kidsActivities-sports,"No, but we have acrobatics or karate class. Do either of those sound good to you?
",sameCategory,"acrobatics, karate","competitor, sameCategory",sameCategory
4760,46,,main,Graduated High-school,303237,1672244035387,1672243732150,male,English,65789,clothing,1,main,clothing-clothes,Unfortunately no but we have some sweatshirts you may like,sameCategory,sweatshirt,sameCategory,sameCategory
4740,41,,main,Graduated College,520475,1672240684262,1672240163787,male,English,136199,gymActivities,1,main,gym-boxing,"Hello, Sir . Well we currently do not do boxing, classes; however , we do offer kickboxing and karate classes  , if that might interest you ?",sameCategory,"kickboxing, karate","competitor, sameCategory",sameCategory
4740,41,,main,Graduated College,520475,1672240684262,1672240163787,male,English,93805,touristInfo,4,main,touristInfo-clubbing,"Hello there . What we have today is a hip hop DJ which might interest you ? There is also some live jazz music which I must say is highly recommended . But, alas, no electronic music as such",sameCategory,"hip hop DJ, jazz","competitor, sameCategory",sameCategory
4752,54,,main,Graduated High-school,196276,1672243936719,1672243740443,male,English,52921,dutyFree,1,main,dutyFree-sweets,"I'm sorry, no, we don't have cookies, but I can offer you gingerbread or a granola bar if you would like something sweet.",sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4755,29,,main,Graduated College,219635,1672243949575,1672243729940,female,English,49156,gymActivities,1,main,gym-yoga,No we don't but we do have other classes similar like zumba and plates classes,sameCategory,"zumba, pilates","competitor, sameCategory",sameCategory
4755,29,,main,Graduated College,219635,1672243949575,1672243729940,female,English,27824,clothing,4,main,clothing-clothes,"No we don't sorry, we do have sweatshirts though",sameCategory,sweatshirt,sameCategory,sameCategory
4762,66,,main,Higher degree,393355,1672244129375,1672243736020,male,English,94507,interior,1,main,interior-deco,No but I do have some printed photographs and an oil painting,sameCategory,"oil painting, photographs","competitor, sameCategory",sameCategory
4762,66,,main,Higher degree,393355,1672244129375,1672243736020,male,English,68648,dutyFree,2,main,dutyFree-sweets,No but I do have gringerbread and granola bars if you would like,sameCategory,"gingerbread, granola bars","competitor, sameCategory",sameCategory
4758,27,,main,Graduated College,232156,1672243966180,1672243734024,male,English,42070,waterSport,5,main,waterSport-muscle,"Canoes? We don't offer any I'm afraid, but we do offer pedal boats and kayaks, that may be of interest to yourself.",sameCategory,"kayak, pedal boat","competitor, sameCategory",sameCategory
4606,32,,main,Graduated High-school,166212,1672163481375,1672163315163,,,40817,kidsActivities,1,main,kidsActivities-sports,no there isnt,taciturn,,,taciturn
4606,32,,main,Graduated High-school,166212,1672163481375,1672163315163,,,39864,gymActivities,3,main,gym-boxing,no we dont,taciturn,,,taciturn
4606,32,,main,Graduated High-school,166212,1672163481375,1672163315163,,,25392,bookingAgency,4,main,bookingAgency-highClassAccommodation,no none,taciturn,,,taciturn
4606,32,,main,Graduated High-school,166212,1672163481375,1672163315163,,,20216,electronics,5,main,electronics-console,no we dont,taciturn,,,taciturn
4627,30,,main,Graduated College,169632,1672165773559,1672165603927,male,English,27669,petAdoption,1,main,petAdoption-hamster,No we have no hamsters sorry,taciturn,,,taciturn
4639,33,,main,Graduated College,430559,1672166107088,1672165676529,male,"English, Yoruba",99952,petAdoption,2,main,petAdoption-dogs,"No, we do not have Dalmatians",taciturn,,,taciturn
4639,33,,main,Graduated College,430559,1672166107088,1672165676529,male,"English, Yoruba",131067,books,3,main,books-romance,"Unfortunately, we do not have a book of love poems",taciturn,,,taciturn
4639,33,,main,Graduated College,430559,1672166107088,1672165676529,male,"English, Yoruba",49447,clothing,5,main,clothing-clothes,"No, we do not Hawaiian shirts",taciturn,,,taciturn
4622,35,,main,Graduated High-school,161703,1672164976737,1672164815034,male,English,41692,dutyFree,2,main,dutyFree-sweets,"No

",taciturn,,,taciturn
4622,35,,main,Graduated High-school,161703,1672164976737,1672164815034,male,English,22272,kidsActivities,3,main,kidsActivities-sports,"No

",taciturn,,,taciturn
4622,35,,main,Graduated High-school,161703,1672164976737,1672164815034,male,English,14250,bar,4,main,bar-tea,"No

",taciturn,,,taciturn
4622,35,,main,Graduated High-school,161703,1672164976737,1672164815034,male,English,24360,touristInfo,5,main,touristInfo-clubbing,"No

",taciturn,,,taciturn
4631,56,All good!,main,Graduated College,180499,1672165849506,1672165669007,male,English,23585,gymActivities,2,main,gym-boxing,"No, sorry, we don’t.",taciturn,,,taciturn
4631,56,All good!,main,Graduated College,180499,1672165849506,1672165669007,male,English,26441,books,3,main,books-fantasy,"No, unfortunately we don’t have any of those.",taciturn,,,taciturn
4631,56,All good!,main,Graduated College,180499,1672165849506,1672165669007,male,English,34337,bookingAgency,5,main,bookingAgency-highClassAccommodation,"No, I’m sorry.",taciturn,,,taciturn
4607,60,,main,Graduated College,232254,1672163527107,1672163294853,female,English,47887,friendsActivities,2,main,friendsActivities-boardGames,"Sorry, I don't have that.",taciturn,,,taciturn
4609,41,,main,Higher degree,66202,1672164756012,1672164689810,female,English,10817,touristInfo,1,main,touristInfo-childTheatre,No there isnt,taciturn,,,taciturn
4609,41,,main,Higher degree,66202,1672164756012,1672164689810,female,English,10428,petAdoption,2,main,petAdoption-dogs,No we don't,taciturn,,,taciturn
4609,41,,main,Higher degree,66202,1672164756012,1672164689810,female,English,10730,bookingAgency,3,main,bookingAgency-lowClassAccommodation,No there isnt,taciturn,,,taciturn
4609,41,,main,Higher degree,66202,1672164756012,1672164689810,female,English,6633,electronics,5,main,electronics-laptop,No we dont,taciturn,,,taciturn
4637,56,,main,Higher degree,293013,1672166014283,1672165721270,male,English,42849,bookingAgency,2,main,bookingAgency-lowClassAccommodation,Not as far as i know,taciturn,,,taciturn
4617,24,,main,Graduated College,183518,1672164871173,1672164687655,female,"English, Japanese",42953,interior,2,main,interior-deco,I don't at the moment. Do you have any watercolour artists you like?,taciturn,,,taciturn
4624,22,,main,Higher degree,111973,1672165025747,1672164913774,female,English,15714,clothing,1,main,clothing-acc,"Unfortunately, we do not have any earrings.",taciturn,,,taciturn
4676,39,,main,Graduated College,293514,1672171892794,1672171599280,male,English,16364,petAdoption,1,main,petAdoption-dogs,No sorry we dont,taciturn,,,taciturn
4623,55,Just to say good luck,main,Higher degree,312976,1672165009891,1672164696915,male,English,48343,bar,1,main,bar-tea,"No, sorry we don't serve ided tea",taciturn,,,taciturn
4653,45,,main,Graduated High-school,217021,1672168702974,1672168485953,female,English,32201,books,4,main,books-fantasy,"Sorry, we don’t have any of those in stock at the moment.",taciturn,,,taciturn
4621,28,,main,Higher degree,236006,1672164927668,1672164691662,female,English,18069,clothing,1,main,clothing-clothes,"No sorry, we do not have any Hawaiian shirts in stock.",taciturn,,,taciturn
4621,28,,main,Higher degree,236006,1672164927668,1672164691662,female,English,24695,waterSport,3,main,waterSport-motor,"No sorry, we do not rent jet skis.",taciturn,,,taciturn
4621,28,,main,Higher degree,236006,1672164927668,1672164691662,female,English,27676,bookingAgency,4,main,bookingAgency-lowClassAccommodation,"No sorry, we do not have a bed in a youth hostel available for tomorrow night.",taciturn,,,taciturn
4621,28,,main,Higher degree,236006,1672164927668,1672164691662,female,English,26889,gymActivities,5,main,gym-yoga,"No sorry, we do not offer yoga classes.",taciturn,,,taciturn
4626,36,,main,Higher degree,111581,1672165793490,1672165681909,male,english,31488,touristInfo,1,main,touristInfo-childTheatre,no there is not,taciturn,,,taciturn
4626,36,,main,Higher degree,111581,1672165793490,1672165681909,male,english,17342,zoo,3,main,zoo-xl,no there isn't one here,taciturn,,,taciturn
4626,36,,main,Higher degree,111581,1672165793490,1672165681909,male,english,15800,interior,4,main,interior-green,nope,taciturn,,,taciturn
4626,36,,main,Higher degree,111581,1672165793490,1672165681909,male,english,11511,friendsActivities,5,main,friendsActivities-boardGames,i do not,taciturn,,,taciturn
4633,40,,main,Graduated College,200187,1672165880913,1672165680726,male,English,32652,zoo,3,main,zoo-reptiles,There are no chameleons little Dave,taciturn,,,taciturn
4613,30,,main,Graduated College,112591,1672164823439,1672164710848,female,English,16966,books,1,main,books-fantasy,"I'm sorry, we don't have any currently.",taciturn,,,taciturn
4618,29,,main,Graduated College,195248,1672164888791,1672164693543,female,English,38113,bookingAgency,2,main,bookingAgency-lowClassAccommodation,No I’m afraid not,taciturn,,,taciturn
4628,25,,main,Higher degree,150375,1672165832167,1672165681792,female,English,19768,kidsActivities,4,main,kidsActivities-crafts,No there is not,taciturn,,,taciturn
4610,30,,main,Higher degree,106785,1672164788994,1672164682209,female,English,12580,bar,3,main,bar-tea,"
No we don't",taciturn,,,taciturn
4610,30,,main,Higher degree,106785,1672164788994,1672164682209,female,English,11413,books,5,main,books-fantasy,No we don't,taciturn,,,taciturn
4629,45,,main,Higher degree,166231,1672165840245,1672165674014,female,English,16144,clothing,5,main,clothing-acc,Unfortunately not,taciturn,,,taciturn
4654,53,,main,Higher degree,262809,1672168750445,1672168487636,male,English,20469,petAdoption,2,main,petAdoption-hamster,"No, sorry I don't",taciturn,,,taciturn
4654,53,,main,Higher degree,262809,1672168750445,1672168487636,male,English,45955,bookingAgency,5,main,bookingAgency-highClassAccommodation,"Nothing that would suit your needs sir, sorry",taciturn,,,taciturn
4657,62,Nothing to add.,main,Graduated College,307308,1672168785168,1672168477860,male,English,36811,clothing,3,main,clothing-acc,"I'm sorry, we don't currently have earrings in stock.",taciturn,,,taciturn
4670,33,,main,Graduated College,170482,1672171760039,1672171589557,male,English,12635,bar,2,main,bar-tea,No sorry,taciturn,,,taciturn
4611,22,,main,Graduated College,108851,1672164802989,1672164694138,female,English,17722,clothing,2,main,clothing-acc,No.,taciturn,,,taciturn
4611,22,,main,Graduated College,108851,1672164802989,1672164694138,female,English,11379,touristInfo,3,main,touristInfo-clubbing,No.,taciturn,,,taciturn
4612,30,,main,Graduated High-school,135173,1672164815737,1672164680564,female,,11822,electronics,5,main,electronics-laptop,No sorry,taciturn,,,taciturn
4661,70,,main,Graduated High-school,355447,1672168857407,1672168501960,female,English,41652,books,4,main,books-fantasy,I’m sorry but we are out of stock of psychological thrillers.,taciturn,,,taciturn
4625,40,,main,Graduated College,106425,1672165773127,1672165666702,female,English,11306,dutyFree,1,main,dutyFree-smokes,no sorry,taciturn,,,taciturn
4635,39,,main,Graduated High-school,294443,1672165986021,1672165691578,female,English,60615,clothing,4,main,clothing-clothes,"Sorry, we don't have Hawaiian shirts.",taciturn,,,taciturn
4646,28,,main,Graduated High-school,100220,1672168587232,1672168487012,male,English,15340,cafe,1,main,cafe-pizza,No we do not have a veggie pizza,taciturn,,,taciturn
4646,28,,main,Graduated High-school,100220,1672168587232,1672168487012,male,English,21824,bookingAgency,3,main,bookingAgency-highClassAccommodation,No it is not available for tomorrow night,taciturn,,,taciturn
4646,28,,main,Graduated High-school,100220,1672168587232,1672168487012,male,English,18186,interior,4,main,interior-deco,Sorry I do not have any,taciturn,,,taciturn
4646,28,,main,Graduated High-school,100220,1672168587232,1672168487012,male,English,12006,petAdoption,5,main,petAdoption-hamster,Sorry we do not have any hamsters,taciturn,,,taciturn
4683,43,,main,Higher degree,101490,1672172196659,1672172095169,female,english,18181,zoo,3,main,zoo-reptiles,they don't have chameleons here,taciturn,,,taciturn
4641,49,,main,Did not graduate High-school,201162,1672166111327,1672165910165,female,English,46218,gymActivities,2,main,gym-yoga,I’m afraid we don’t at present,taciturn,,,taciturn
4702,54,,main,Graduated College,432511,1672237346494,1672236913983,male,English,67952,clothing,2,main,clothing-acc,"No we do not have any in stock at the moment, sorry.",taciturn,,,taciturn
4702,54,,main,Graduated College,432511,1672237346494,1672236913983,male,English,52600,zoo,4,main,zoo-reptiles,"No, we can't, there is no chameleon here.",taciturn,,,taciturn
4658,63,,main,Graduated High-school,303596,1672168787421,1672168483825,male,English,50505,clothing,3,main,clothing-acc,"No, I'm sorry, we are out of stock at the moment.",taciturn,,,taciturn
4671,42,,main,Graduated High-school,139008,1672171774501,1672171635493,female,English,27315,interior,3,main,interior-green,"Sorry, no I don't",taciturn,,,taciturn
4686,51,none,main,Graduated College,98759,1672237005563,1672236906804,female,english,11400,electronics,3,main,electronics-console,"sorry, we don't",taciturn,,,taciturn
4686,51,none,main,Graduated College,98759,1672237005563,1672236906804,female,english,13033,kidsActivities,4,main,kidsActivities-sports,"sorry, we don't",taciturn,,,taciturn
4650,47,,main,Higher degree,202445,1672168673782,1672168471337,female,English,32586,cafe,1,main,cafe-pizza,"No, sorry we don't have that today.",taciturn,,,taciturn
4724,43,,main,Graduated College,238749,1672240365099,1672240126350,female,English,48175,clothing,1,main,clothing-acc,"I’m sorry, we don’t stock those at present.",taciturn,,,taciturn
4665,27,,main,Graduated High-school,92698,1672171677659,1672171584961,male,English,16176,electronics,1,main,electronics-console,"We do not have a Playstation, sorry.",taciturn,,,taciturn
